,name,url,cr,type,size,ac,hp,speed,align,legendary,source,str,dex,con,int,wis,cha,legendary_missing,str_missing,dex_missing,con_missing,int_missing,wis_missing,cha_missing
670,ultroloth,,16,fiend (yugoloth),Medium,19,153,fly,neutral evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
671,umber-hulk,https://www.aidedd.org/dnd/monstres.php?vo=umber-hulk,8,monstrosity,Large,18,93,,chaotic evil,0,Monster Manual (BR),20.0,13.0,16.0,9.0,10.0,10.0,1,0,0,0,0,0,0
672,unicorn,https://www.aidedd.org/dnd/monstres.php?vo=unicorn,8,celestial,Large,12,67,,lawful good,1,Monster Manual (SRD),18.0,14.0,15.0,11.0,17.0,16.0,0,0,0,0,0,0,0
673,uthgardt-shaman,,5,humanoid (human),Medium,13,38,,neutral evil,0,Adventures (Storm King's Thunder),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
674,vajra-safahr,,16,humanoid (human),Medium,14,126,,lawful neutral,0,Adventures (Dragon Heist),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
675,vampire,https://www.aidedd.org/dnd/monstres.php?vo=vampire,16,undead (shapechanger),Medium,16,144,,lawful evil,1,Monster Manual (SRD),18.0,18.0,18.0,17.0,15.0,18.0,0,0,0,0,0,0,0
676,vampire-spawn,https://www.aidedd.org/dnd/monstres.php?vo=vampire-spawn,8,undead,Medium,15,82,,neutral evil,0,Monster Manual (SRD),16.0,16.0,16.0,11.0,10.0,12.0,1,0,0,0,0,0,0
677,vampiric-mist,,6,undead,Medium,13,30,fly,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
678,vargouille,,4,fiend,Tiny,12,13,fly,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
679,vegepygmy,,1,plant,Small,13,9,,neutral,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
680,vegepygmy-chief,,5,plant,Small,14,33,,neutral,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
681,velociraptor,,1,beast,Tiny,13,10,,unaligned,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
682,venerable-shadow,https://www.aidedd.org/dnd/monstres.php?vo=venerable-shadow,5,undead,Medium,13,27,,chaotic evil,0,Extra (AideDD),6.0,16.0,13.0,6.0,12.0,10.0,1,0,0,0,0,0,0
683,venom-troll,,10,giant,Large,15,94,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
684,veteran,https://www.aidedd.org/dnd/monstres.php?vo=veteran,6,humanoid (any race),Medium,17,58,,any alignment,0,Monster Manual (SRD),16.0,13.0,14.0,10.0,11.0,10.0,1,0,0,0,0,0,0
685,vine-blight,,2,plant,Medium,12,26,,neutral evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
686,violet-fungus,https://www.aidedd.org/dnd/monstres.php?vo=violet-fungus,1,plant,Medium,5,18,,unaligned,0,Monster Manual (SRD),3.0,1.0,10.0,1.0,3.0,1.0,1,0,0,0,0,0,0
687,vrock,https://www.aidedd.org/dnd/monstres.php?vo=vrock,9,fiend (demon),Large,15,104,fly,chaotic evil,0,Monster Manual (SRD),17.0,15.0,18.0,8.0,13.0,8.0,1,0,0,0,0,0,0
688,vulture,https://www.aidedd.org/dnd/monstres.php?vo=vulture,3,beast,Medium,10,5,fly,unaligned,0,Monster Manual (SRD),7.0,10.0,13.0,2.0,12.0,4.0,1,0,0,0,0,0,0
689,war-priest,,12,humanoid (any race),Medium,18,117,,any alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
690,warhorse,https://www.aidedd.org/dnd/monstres.php?vo=warhorse,2,beast,Large,11,19,,unaligned,0,Monster Manual (SRD),18.0,12.0,13.0,2.0,12.0,7.0,1,0,0,0,0,0,0
691,warhorse-skeleton,https://www.aidedd.org/dnd/monstres.php?vo=warhorse-skeleton,2,undead,Large,13,22,,lawful evil,0,Monster Manual (SRD),18.0,12.0,15.0,2.0,8.0,5.0,1,0,0,0,0,0,0
692,warlock-of-the-archfey,,7,humanoid (any race),Medium,11,49,,any alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
693,warlock-of-the-fiend,,10,humanoid (any race),Medium,12,78,,any alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
694,warlock-of-the-great-old-one,,9,humanoid (any race),Medium,12,91,,any alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
695,warlord,,15,humanoid (any race),Medium,18,229,,any alignment,1,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,1,1,1,1
696,warrior-lvl-1,,3,humanoid (any race),Medium,16,13,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
697,warrior-lvl-2,,3,humanoid (any race),Medium,16,19,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
698,warrior-lvl-3,,3,humanoid (any race),Medium,16,26,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
699,warrior-lvl-4,,3,humanoid (any race),Medium,16,32,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
700,warrior-lvl-5,,3,humanoid (any race),Medium,16,39,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
701,warrior-lvl-6,,3,humanoid (any race),Medium,16,45,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
702,wastrilith,,16,fiend (demon),Large,18,157,swim,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
703,water-elemental,https://www.aidedd.org/dnd/monstres.php?vo=water-elemental,8,elemental,Large,14,114,swim,neutral,0,Monster Manual (SRD),18.0,14.0,18.0,5.0,10.0,8.0,1,0,0,0,0,0,0
704,water-elemental-myrmidon,,10,elemental,Medium,18,127,swim,neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
705,water-weird,https://www.aidedd.org/dnd/monstres.php?vo=water-weird,6,elemental,Large,13,58,swim,neutral,0,Monster Manual (BR),17.0,16.0,13.0,11.0,10.0,10.0,1,0,0,0,0,0,0
706,weasel,https://www.aidedd.org/dnd/monstres.php?vo=weasel,3,beast,Tiny,13,1,,unaligned,0,Monster Manual (SRD),3.0,16.0,8.0,2.0,12.0,3.0,1,0,0,0,0,0,0
707,werebear,https://www.aidedd.org/dnd/monstres.php?vo=werebear,8,"humanoid (human, shapechanger)",Medium,10,135,,neutral good,0,Monster Manual (SRD),19.0,10.0,17.0,11.0,12.0,12.0,1,0,0,0,0,0,0
708,wereboar,https://www.aidedd.org/dnd/monstres.php?vo=wereboar,7,"humanoid (human, shapechanger)",Medium,10,78,,neutral evil,0,Monster Manual (SRD),17.0,10.0,15.0,10.0,11.0,8.0,1,0,0,0,0,0,0
709,wererat,https://www.aidedd.org/dnd/monstres.php?vo=wererat,5,"humanoid (human, shapechanger)",Medium,12,33,,lawful evil,0,Monster Manual (SRD),10.0,15.0,12.0,11.0,10.0,8.0,1,0,0,0,0,0,0
710,weretiger,https://www.aidedd.org/dnd/monstres.php?vo=weretiger,7,"humanoid (human, shapechanger)",Medium,12,120,,neutral,0,Monster Manual (SRD),17.0,15.0,16.0,10.0,13.0,11.0,1,0,0,0,0,0,0
711,werewolf,https://www.aidedd.org/dnd/monstres.php?vo=werewolf,6,"humanoid (human, shapechanger)",Medium,11,58,,chaotic evil,0,Monster Manual (SRD),15.0,13.0,14.0,10.0,11.0,10.0,1,0,0,0,0,0,0
712,white-abishai,,9,fiend (devil),Medium,15,68,fly,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
713,white-dragon-wyrmling,https://www.aidedd.org/dnd/monstres.php?vo=white-dragon-wyrmling,5,dragon,Medium,16,32,"fly, swim",chaotic evil,0,Monster Manual (SRD),14.0,10.0,14.0,5.0,10.0,11.0,1,0,0,0,0,0,0
714,wight,https://www.aidedd.org/dnd/monstres.php?vo=wight,6,undead,Medium,14,45,,neutral evil,0,Monster Manual (SRD),15.0,14.0,16.0,10.0,13.0,15.0,1,0,0,0,0,0,0
715,wild-dog,https://www.aidedd.org/dnd/monstres.php?vo=wild-dog,0,beast,Medium,12,5,,unaligned,0,Extra (Adventurers League),13.0,14.0,12.0,3.0,12.0,7.0,1,0,0,0,0,0,0
716,wild-dog-alpha,https://www.aidedd.org/dnd/monstres.php?vo=wild-dog-alpha,4,beast,Large,12,26,,unaligned,0,Extra (Adventurers League),17.0,15.0,13.0,3.0,12.0,8.0,1,0,0,0,0,0,0
717,will-o--wisp,https://www.aidedd.org/dnd/monstres.php?vo=will-o--wisp,5,undead,Tiny,19,22,fly,chaotic evil,0,Monster Manual (SRD),1.0,28.0,10.0,13.0,14.0,11.0,1,0,0,0,0,0,0
718,winged-kobold,https://www.aidedd.org/dnd/monstres.php?vo=winged-kobold,1,humanoid (kobold),Small,13,7,fly,lawful evil,0,Monster Manual (BR),7.0,16.0,9.0,8.0,7.0,8.0,1,0,0,0,0,0,0
719,winter-eladrin,,13,fey (elf),Medium,19,127,,chaotic neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
720,winter-wolf,https://www.aidedd.org/dnd/monstres.php?vo=winter-wolf,6,monstrosity,Large,13,75,,neutral evil,0,Monster Manual (SRD),18.0,13.0,14.0,7.0,12.0,8.0,1,0,0,0,0,0,0
721,wolf,https://www.aidedd.org/dnd/monstres.php?vo=wolf,1,beast,Medium,13,11,,unaligned,0,Monster Manual (SRD),12.0,15.0,12.0,3.0,12.0,6.0,1,0,0,0,0,0,0
722,wood-woad,,8,plant,Medium,18,75,,lawful neutral,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
723,worg,https://www.aidedd.org/dnd/monstres.php?vo=worg,2,monstrosity,Large,13,26,,neutral evil,0,Monster Manual (SRD),16.0,13.0,13.0,7.0,11.0,8.0,1,0,0,0,0,0,0
724,wraith,https://www.aidedd.org/dnd/monstres.php?vo=wraith,8,undead,Medium,13,67,fly,neutral evil,0,Monster Manual (SRD),6.0,16.0,16.0,12.0,14.0,15.0,1,0,0,0,0,0,0
725,wyvern,https://www.aidedd.org/dnd/monstres.php?vo=wyvern,9,dragon,Large,13,110,fly,unaligned,0,Monster Manual (SRD),19.0,10.0,16.0,5.0,12.0,6.0,1,0,0,0,0,0,0
726,xorn,https://www.aidedd.org/dnd/monstres.php?vo=xorn,8,elemental,Medium,19,73,,neutral,0,Monster Manual (SRD),17.0,10.0,22.0,11.0,10.0,11.0,1,0,0,0,0,0,0
727,xvart,,0,humanoid (xvart),Small,13,7,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
728,xvart-warlock-of-raxivort,,4,humanoid (xvart),Small,12,22,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
729,yagnoloth,,14,fiend (yugoloth),Large,17,147,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
730,yan-c-bin,,21,elemental,Huge,22,283,fly,neutral evil,0,Adventures (Princes of the Apocalypse),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
731,yeenoghu,,27,fiend (demon),Huge,20,333,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
732,yellow-musk-creeper,,5,plant,Medium,6,60,,unaligned,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
733,yellow-musk-zombie,,1,undead,Medium,9,33,,unaligned,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
734,yeth-hound,,7,fey,Large,14,51,fly,neutral evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
735,yeti,https://www.aidedd.org/dnd/monstres.php?vo=yeti,6,monstrosity,Large,12,51,,chaotic evil,0,Monster Manual (SRD),18.0,13.0,16.0,8.0,12.0,7.0,1,0,0,0,0,0,0
736,yochlol,,13,"fiend (demon, shapechanger)",Medium,15,136,,chaotic evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
737,young-black-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-black-dragon,10,dragon,Large,18,127,"fly, swim",chaotic evil,0,Monster Manual (SRD),19.0,14.0,17.0,12.0,11.0,15.0,1,0,0,0,0,0,0
738,young-blue-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-blue-dragon,12,dragon,Large,18,152,fly,lawful evil,0,Monster Manual (SRD),21.0,10.0,19.0,14.0,13.0,17.0,1,0,0,0,0,0,0
739,young-brass-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-brass-dragon,9,dragon,Large,17,110,fly,chaotic good,0,Monster Manual (SRD),19.0,10.0,17.0,12.0,11.0,15.0,1,0,0,0,0,0,0
740,young-bronze-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-bronze-dragon,11,dragon,Large,18,142,"fly, swim",lawful good,0,Monster Manual (SRD),21.0,10.0,19.0,14.0,13.0,17.0,1,0,0,0,0,0,0
741,young-copper-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-copper-dragon,10,dragon,Large,17,119,fly,chaotic good,0,Monster Manual (SRD),19.0,12.0,17.0,16.0,13.0,15.0,1,0,0,0,0,0,0
742,young-gold-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-gold-dragon,13,dragon,Large,18,178,"fly, swim",lawful good,0,Monster Manual (SRD),23.0,14.0,21.0,16.0,13.0,20.0,1,0,0,0,0,0,0
743,young-green-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-green-dragon,11,dragon,Large,18,136,"fly, swim",lawful evil,0,Monster Manual (SRD),19.0,12.0,17.0,16.0,13.0,15.0,1,0,0,0,0,0,0
744,young-kruthik,,0,monstrosity,Small,16,9,,unaligned,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
745,young-red-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-red-dragon,13,dragon,Large,18,178,fly,chaotic evil,0,Monster Manual (SRD),23.0,10.0,21.0,14.0,11.0,19.0,1,0,0,0,0,0,0
746,young-red-shadow-dragon,,16,dragon,Large,18,178,fly,chaotic evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
747,young-remorhaz,,8,monstrosity,Large,14,93,,unaligned,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
748,young-silver-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-silver-dragon,12,dragon,Large,18,168,fly,lawful good,0,Monster Manual (SRD),23.0,10.0,21.0,14.0,11.0,19.0,1,0,0,0,0,0,0
749,young-white-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-white-dragon,9,dragon,Large,17,133,"fly, swim",chaotic evil,0,Monster Manual (SRD),18.0,10.0,18.0,6.0,11.0,12.0,1,0,0,0,0,0,0
750,yuan-ti-abomination,https://www.aidedd.org/dnd/monstres.php?vo=yuan-ti-abomination,10,"monstrosity (shapechanger, yuan-ti)",Large,15,127,,neutral evil,0,Monster Manual (BR),19.0,16.0,17.0,17.0,15.0,18.0,1,0,0,0,0,0,0
751,yuan-ti-anathema,,15,"monstrosity (shapechanger, yuan-ti)",Huge,16,189,swim,neutral evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
752,yuan-ti-broodguard,,5,humanoid (yuan-ti),Medium,14,45,,neutral evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
753,yuan-ti-malison,https://www.aidedd.org/dnd/monstres.php?vo=yuan-ti-malison,6,"monstrosity (shapechanger, yuan-ti)",Medium,12,66,,neutral evil,0,Monster Manual (BR),16.0,14.0,13.0,14.0,12.0,16.0,1,0,0,0,0,0,0
754,yuan-ti-mind-whisperer,,7,"monstrosity (shapechanger, yuan-ti)",Medium,14,71,,neutral evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
755,yuan-ti-nightmare-speaker,https://www.aidedd.org/dnd/monstres.php?vo=yuan-ti-nightmare-speaker,7,"monstrosity (shapechanger, yuan-ti)",Medium,14,71,,neutral evil,0,Volo's Guide to Monsters,16.0,14.0,13.0,14.0,12.0,16.0,1,0,0,0,0,0,0
756,yuan-ti-pit-master,,8,"monstrosity (shapechanger, yuan-ti)",Medium,14,88,,neutral evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
757,yuan-ti-pureblood,https://www.aidedd.org/dnd/monstres.php?vo=yuan-ti-pureblood,4,humanoid (yuan-ti),Medium,11,40,,neutral evil,0,Monster Manual (BR),11.0,12.0,11.0,13.0,12.0,14.0,1,0,0,0,0,0,0
758,zaratan,,25,elemental,Gargantuan,21,307,swim,neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
759,zariel,https://www.aidedd.org/dnd/monstres.php?vo=zariel,29,fiend (devil),Large,21,580,fly,lawful evil,1,Mordenkainen's Tome of Foes,27.0,24.0,28.0,26.0,27.0,30.0,0,0,0,0,0,0,0
760,zombie,https://www.aidedd.org/dnd/monstres.php?vo=zombie,1,undead,Medium,8,22,,neutral evil,0,Monster Manual (SRD),13.0,6.0,16.0,3.0,6.0,5.0,1,0,0,0,0,0,0
761,zuggtmoy,,26,fiend (demon),Large,18,304,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
