,name,isNamedCreature,isNpc,cr,ac,hp/average,hp/formula,alignment,type,type/tags,swarm,size,str,dex,con,int,wis,cha,save/cha,save/int,save/wis,save/con,save/dex,save/str,skill/arcana,skill/history,skill/insight,skill/perception,skill/performance,skill/stealth,skill/investigation,skill/acrobatics,skill/animal handling,skill/athletics,skill/deception,skill/intimidation,skill/medicine,skill/nature,skill/persuasion,skill/religion,skill/sleight of hand,skill/survival,initiative/advantageMode,passive,senseTags,speed/walk,speed/burrow/condition,speed/burrow,speed/climb/condition,speed/climb,speed/fly/condition,speed/fly,speed/swim/condition,speed/swim,_copy/_mod/trait/items/entries,_copy/_mod/trait/items/name,trait,traitTags,spellcasting,damageTagsSpell,spellcastingTags,conditionInflictSpell,savingThrowForcedSpell,action,actionTags,bonus,reaction,conditionInflict,damageTags,savingThrowForced,legendaryActions,legendary,damageTagsLegendary,savingThrowForcedLegendary,conditionInflictLegendary,mythic,resist,vulnerable,immune,conditionImmune,languages,languageTags,items,environment,miscTags,source,familiar,group,summonedBySpell,summonedBySpellLevel,summonedByClass,variant,reprinted,sidekickHidden,hp/average_missing,save/cha_missing,save/int_missing,save/wis_missing,save/con_missing,save/dex_missing,save/str_missing,skill/arcana_missing,skill/history_missing,skill/insight_missing,skill/perception_missing,skill/performance_missing,skill/stealth_missing,skill/investigation_missing,skill/acrobatics_missing,skill/animal handling_missing,skill/athletics_missing,skill/deception_missing,skill/intimidation_missing,skill/medicine_missing,skill/nature_missing,skill/persuasion_missing,skill/religion_missing,skill/sleight of hand_missing,skill/survival_missing,speed/walk_missing,speed/burrow_missing,speed/climb_missing,speed/fly_missing,speed/swim_missing,_copy/_mod/trait/items/entries_missing,_copy/_mod/trait/items/name_missing,legendaryActions_missing,legendary_missing,summonedBySpellLevel_missing,sidekickHidden_missing
339,Gnoll,,,2,15,22.0,5d8,C E,humanoid,gnoll,,M,14,12,11,6,10,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,D,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Rampage""]",,,,,,True,,,False,,P,,-1.0,0,,,,False,,,,,gnoll,OTH,"longbow, spear","grassland, forest, hill, desert","MLW,MW, RNG, RW, THW",MM,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
119,Pteranodon,,,1,13,13.0,3d8,U,beast,,,M,12,15,10,2,9,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,11,,10.0,,-1.0,,-1.0,,60.0,,-1.0,-1.0,-1.0,True,"[""Flyby""]",,,,,,True,,,False,,P,,-1.0,0,,,,False,,,,,,,,"mountain, grassland, coastal",MW,MM,False,"[""Dinosaurs""]",,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
2566,Venomous Mummy,False,,6,11,58.0,9d8 + 18,L E,undead,,,M,16,8,15,7,10,14,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,D,20.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,,,,,,,True,,,False,"[""poisoned""]","B, I","[""constitution""]",-1.0,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]","[""fire""]","[""necrotic"",""poison""]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""poisoned""]","[""the languages it knew in life""]",LF,,desert,"AOE, CUR, MW",ToB1-2023,False,,,-1.0,,,,-1.0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1332,Solar Bastion Knight,False,,12,20,150.0,20d8 + 60,N G,humanoid,paladin,,M,18,10,17,15,16,17,7.0,-1.0,7.0,-1.0,-1.0,-1.0,6.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,13,,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,,"[{""ability"":""cha"",""daily"":{""1e"":[""{@spell Greater Restoration}"",""{@spell Sending}"",""{@spell Word of Recall} (the prepared sanctuary is the Solar Bastion)""]},""displayAs"":""action"",""headerEntries"":[""The knight casts one of the following spells, using Charisma as the spellcasting ability (spell save {@dc 15}):""],""name"":""Spellcasting"",""type"":""spellcasting""}]",,O,,,True,"[""Multiattack""]",,False,"[""blinded""]",R,"[""dexterity""]",-1.0,0,,,,False,,,,"[""blinded"",""charmed"",""frightened""]","[""Common plus any one language""]","C,X",,,AOE,BMT,False,,,-1.0,,,,-1.0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2279,Shadowsteel Ghoul,False,,7,15,65.0,10d8 + 20,C E,undead,,,M,16,12,14,9,10,6,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,12,SD,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Magic Resistance""]",,,,,,True,"[""Multiattack""]",,False,,"N,S",,-1.0,0,,,,False,,,"[""poison""]","[""charmed"",""exhaustion"",""poisoned""]","[""one language known in life""]",,,,"CUR, MW",GHLoE,False,,,-1.0,,,,-1.0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1763,Warlock of the Great Old One,,,9,15,91.0,14d8 + 28,A,humanoid,any,,M,9,14,15,12,12,18,7.0,-1.0,4.0,-1.0,-1.0,-1.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,11,D,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,,"[{""ability"":""cha"",""daily"":{""1e"":[""{@spell arcane gate}"",""{@spell true seeing}""]},""headerEntries"":[""The warlock's innate spellcasting ability is Charisma. It can innately cast the following spells (spell save {@dc 15}), requiring no material components:""],""name"":""Innate Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell detect magic}"",""{@spell jump}"",""{@spell levitate}"",""{@spell mage armor} (self only)"",""{@spell speak with dead}""]},{""ability"":""cha"",""headerEntries"":[""The warlock is a 14th-level spellcaster. Its spellcasting ability is Charisma (spell save {@dc 15}, {@hit 7} to hit with spell attacks). It regains its expended spell slots when it finishes a short or long rest. It knows the following warlock spells:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell chill touch}"",""{@spell eldritch blast}"",""{@spell guidance}"",""{@spell mage hand}"",""{@spell minor illusion}"",""{@spell prestidigitation}"",""{@spell shocking grasp}""]},""5"":{""lower"":1,""slots"":3,""spells"":[""{@spell armor of Agathys}"",""{@spell arms of Hadar}"",""{@spell crown of madness}"",""{@spell clairvoyance}"",""{@spell contact other plane}"",""{@spell detect thoughts}"",""{@spell dimension door}"",""{@spell dissonant whispers}"",""{@spell dominate beast}"",""{@spell telekinesis}"",""{@spell vampiric touch}""]}},""type"":""spellcasting""}]","C,L,N,O,Y","CL,I","[""charmed"",""restrained""]","[""constitution"",""intelligence"",""strength"",""wisdom""]",True,,,False,,"P,Y","[""wisdom""]",-1.0,0,,,,False,"[""psychic""]",,,,"[""any two languages"",""telepathy 30 ft.""]","TP,X",dagger,"desert, hill, mountain, underdark, urban","MLW,MW, RW, THW",VGM,False,,,-1.0,,,True,-1.0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2783,Orog,,,5,18,42.0,5d8 + 20,C E,humanoid,orc,,M,18,12,18,12,11,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,,10,D,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Aggressive""]",,,,,,True,"[""Multiattack""]",,False,,"P,S",,-1.0,0,,,,False,,,,,"[""Common"",""Orc""]","C,O","greataxe, javelin","underdark, mountain, grassland, forest, hill, arctic","MLW,MW, RW, THW",MM,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
307,Firenewt Warrior,False,,2,13,27.0,5d8 + 5,N,elemental,,,M,10,13,12,7,11,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Amphibious""]",,,,,,True,"[""Multiattack""]",,False,,"F,S","[""dexterity""]",-1.0,0,,,,False,,,"[""fire""]",,"[""Draconic"",""Ignan""]","DR,IG",scimitar,"desert, hill, mountain, underdark","MLW,MW",MPMM,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2020,Gorgon,,,8,19,114.0,12d10 + 48,U,monstrosity,,,L,20,11,18,2,12,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,14,D,40.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,,,,,,,True,"[""Breath Weapon""]",,False,"[""petrified"",""prone"",""restrained""]","B, P","[""constitution"",""strength""]",-1.0,0,,,,False,,,,"[""petrified""]",,,,"grassland, forest, hill","AOE, MW",MM,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
110,Giant Space Hamster,,,1,11,22.0,4d10,U,beast,,,L,14,12,10,2,12,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,11,,30.0,,10.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,False,,,,,,,True,,,False,,P,,-1.0,0,,,,False,,,,,,,,,MW,BAM,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
992,Erinyes,,,15,18,153.0,18d8 + 72,L E,fiend,devil,,M,18,16,18,14,14,18,8.0,-1.0,6.0,8.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,12,U,30.0,,-1.0,,-1.0,,60.0,,-1.0,-1.0,-1.0,True,"[""Magic Resistance""]",,,,,,True,"[""Multiattack"",""Parry""]",,True,"[""poisoned""]","I,P,S","[""constitution""]",-1.0,0,,,,False,"[""cold"",{""cond"":true,""note"":""from nonmagical attacks that aren't silvered"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire"",""poison""]","[""poisoned""]","[""Infernal"",""telepathy 120 ft.""]","I,TP","longbow, longsword",,"MLW,MW, RNG, RW",MM,False,,,-1.0,,True,True,-1.0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
2840,Mimic,,,5,12,58.0,9d8 + 18,N,monstrosity,shapechanger,,M,17,12,15,5,13,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,11,D,15.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""False Appearance"",""Shapechanger""]",,,,,,True,,,False,"[""grappled""]","A, B, P",,-1.0,0,,,,False,,,"[""acid""]","[""prone""]",,,,"underdark, urban",MW,MM,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1344,Abominable Yeti,,,12,15,137.0,11d12 + 66,C E,monstrosity,,,H,24,10,22,9,13,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,15,D,40.0,,-1.0,,40.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Camouflage"",""Keen Senses""]",,,,,,True,"[""Breath Weapon"",""Multiattack""]",,False,"[""paralyzed""]","C,S","[""constitution""]",-1.0,0,,,,False,,,"[""cold""]",,"[""Yeti""]",OTH,,arctic,"AOE, MW",MM,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
2751,Hybrid Brute,False,,5,18,52.0,8d8 + 16,N G,humanoid,Simic hybrid,,M,18,11,15,8,11,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Amphibious""]",,,,,,True,"[""Multiattack""]",,False,,S,,-1.0,0,,,,False,,,,,"[""Common plus any one language""]","C,X",,,MW,GGR,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1256,Xhkarsh,False,,12,18,171.0,18d10 + 72,N E,aberration,,,L,17,19,18,15,16,15,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,7.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,17,"D, T",50.0,,-1.0,,30.0,,-1.0,,-1.0,-1.0,-1.0,True,,,,,,,True,"[""Multiattack""]",,False,"[""invisible""]","I,P,S","[""charisma""]",-1.0,0,,,,False,,,,,"[""Common"",""Deep Speech"",""telepathy 60 ft."",""Undercommon""]","C,DS,TP,U",,planar,MW,ToB1-2023,False,,,-1.0,,,,-1.0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
885,Death Tyrant,,,17,19,187.0,25d10 + 50,L E,undead,,,L,10,14,14,19,15,19,9.0,9.0,7.0,7.0,-1.0,5.0,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,22,SD,0.0,,-1.0,,-1.0,hover,20.0,,-1.0,-1.0,-1.0,True,,,,,,,True,,,False,"[""charmed"",""frightened"",""paralyzed"",""petrified"",""restrained"",""unconscious""]","N,O,P","[""constitution"",""dexterity"",""strength"",""wisdom""]",-1.0,0,,"[""dexterity""]",,False,,,"[""poison""]","[""charmed"",""exhaustion"",""paralyzed"",""petrified"",""poisoned"",""prone""]","[""Deep Speech"",""Undercommon""]","DS,U",,underdark,"AOE, MW",MM,False,"[""Beholders""]",,-1.0,,,True,-1.0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
54,Orond Gralhund,True,True,0,15,9.0,2d8,L E,humanoid,Human,,M,11,12,11,9,14,16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,,12,,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,False,,,,,,,True,"[""Parry""]",,True,,P,,-1.0,0,,,,False,,,,,"[""Common""]",C,rapier,,"MLW,MW",WDH,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
3082,Swarm of Campestris,False,False,4,12,27.0,6d8,U,plant,,True,M,3,7,10,4,10,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,14,T,5.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Mimicry""]",,,,,,True,,,False,"[""incapacitated""]",B,"[""wisdom""]",-1.0,0,,,,False,"[""bludgeoning"",""piercing"",""slashing""]",,,"[""charmed"",""grappled"",""paralyzed"",""petrified"",""prone"",""restrained"",""stunned""]","[""understands Common but speaks only through the use of its Mimicry trait""]",C,,,"AOE, MW",WBtW,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2433,Lava Child,False,False,6,11,60.0,8d8 + 24,N,humanoid,lava child,,M,18,13,16,11,10,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,,10,D,25.0,,-1.0,,20.0,,-1.0,,-1.0,-1.0,-1.0,True,,,,,,,True,"[""Multiattack""]",,False,,"P,S",,-1.0,0,,,,False,,,"[""fire"",{""cond"":true,""immune"":[""bludgeoning"",""piercing"",""slashing""],""note"":""from metal weapons""}]",,"[""Common"",""Ignan""]","C,IG",,,MW,WDMM,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1
2500,Kalka-Kylla,True,True,6,15,85.0,10d10 + 30,N,monstrosity,,,L,17,12,16,15,16,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,13,B,30.0,,-1.0,,-1.0,,-1.0,,30.0,-1.0,-1.0,True,"[""Amphibious"",""False Appearance""]",,,,,,True,"[""Multiattack""]",,False,"[""grappled"",""restrained""]",B,,-1.0,0,,,,False,,,,,"[""Olman""]",OTH,,,MW,TftYP,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
1716,Salt Devil,False,,9,13,93.0,11d8 + 44,L E,fiend,devil,,M,18,13,18,13,14,15,5.0,-1.0,-1.0,7.0,4.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,15,SD,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Devil's Sight"",""Magic Resistance""]",,,,,,True,"[""Multiattack"",""Teleport""]",,False,"[""exhaustion""]","N,S","[""constitution""]",-1.0,0,,,,False,"[""acid"",""cold"",{""cond"":true,""note"":""from nonmagical attacks that aren't silvered"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire"",""poison""]","[""poisoned""]","[""Common"",""Gnoll"",""Infernal"",""telepathy 120 ft.""]","C,I,OTH,TP",scimitar,"desert, planar","MLW,MW",ToB1-2023,False,,,-1.0,,,,-1.0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
49,Mage of Usamigaras,False,False,0,11,9.0,2d8,C N,humanoid,,,M,10,12,10,15,10,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,,10,,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,False,,"[{""ability"":""int"",""daily"":{""1e"":[""{@spell Charm Person}"",""{@spell Disguise Self}"",""{@spell Silent Image}""]},""displayAs"":""action"",""headerEntries"":[""The mage casts one of the following spells, using Intelligence as the spellcasting ability (spell save {@dc 12}):""],""name"":""Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell Light}"",""{@spell Mage Hand}"",""{@spell Minor Illusion}""]}]",,O,"[""charmed""]","[""dexterity"",""wisdom""]",True,,,False,,O,,-1.0,0,,,,False,,,,,"[""Common""]",C,,,,QftIS,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
1752,Manafret Cherryport,True,True,9,15,31.0,9d6,L E,humanoid,Halfling,,S,9,14,11,17,12,11,-1.0,6.0,4.0,-1.0,-1.0,-1.0,6.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,11,,25.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,,"[{""ability"":""int"",""headerEntries"":[""The mage is a 9th-level spellcaster. Its spellcasting ability is Intelligence. The mage has the following wizard spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell fire bolt}"",""{@spell light}"",""{@spell mage hand}"",""{@spell prestidigitation}""]},""1"":{""slots"":4,""spells"":[""{@spell detect magic}"",""{@spell mage armor}"",""{@spell magic missile}"",""{@spell shield}""]},""2"":{""slots"":3,""spells"":[""{@spell misty step}"",""{@spell suggestion}""]},""3"":{""slots"":3,""spells"":[""{@spell counterspell}"",""{@spell fireball}"",""{@spell fly}""]},""4"":{""slots"":3,""spells"":[""{@spell greater invisibility}"",""{@spell ice storm}""]},""5"":{""slots"":1,""spells"":[""{@spell cone of cold}""]}},""type"":""spellcasting""}]","B, C,F,O",CW,"[""invisible""]","[""constitution"",""dexterity"",""wisdom""]",True,,,False,,P,,-1.0,0,,,,False,,,,,"[""Common"",""Halfling""]","C,H",dagger,,"MLW,MW",WDH,False,,,-1.0,,,,-1.0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
828,Skull Lord,False,,18,18,112.0,15d8 + 45,L E,undead,sorcerer,,M,14,16,17,16,15,21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1.0,12.0,-1.0,8.0,-1.0,-1.0,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,22,D,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Legendary Resistances"",""Unusual Nature""]","[{""ability"":""cha"",""daily"":{""1e"":[""{@spell cloudkill}"",""{@spell cone of cold}""],""2e"":[""{@spell dimension door}"",""{@spell fear}""]},""displayAs"":""action"",""headerEntries"":[""The skull, lord casts one of the following spells, using Charisma as the spellcasting ability (spell save {@dc 18}):""],""name"":""Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell mage hand}"",""{@spell message}""]}]","C,I,O",O,"[""frightened""]","[""constitution"",""wisdom""]",True,"[""Multiattack""]",,False,,"B, N",,-1.0,0,,,,False,"[""cold"",""necrotic"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""blinded"",""charmed"",""deafened"",""exhaustion"",""frightened"",""poisoned"",""stunned"",""unconscious""]","[""all the languages it knew in life""]",LF,,"desert, swamp, underdark",MW,MPMM,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
777,Mage Hunter Golem,False,False,18,20,243.0,18d10 + 144,,construct,,,L,24,9,26,3,11,1,0.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,15,"SD, U",30.0,,-1.0,,-1.0,,20.0,,-1.0,-1.0,-1.0,True,"[""Damage Absorption"",""Immutable Form"",""Magic Resistance"",""Magic Weapons""]",,,,,,True,"[""Multiattack""]",,False,,"B, Y",,-1.0,0,,,,False,,,"[""poison"",""psychic"",{""cond"":true,""immune"":[""bludgeoning"",""piercing"",""slashing""],""note"":""from nonmagical weapons that aren't adamantine""}]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned""]","[""understands the languages of its creator but can't speak""]",CS,,,"AOE, MW",TDCSR,False,"[""Golem""]",,-1.0,,,,-1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
2381,Ogre Chain Brute,False,,6,11,59.0,7d10 + 21,C E,giant,,,L,19,8,16,5,7,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,8,D,40.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,False,,,,,,,True,,,False,"[""prone"",""unconscious""]",B,"[""constitution"",""dexterity""]",-1.0,0,,,,False,,,,,"[""Common"",""Giant""]","C,GI",,"grassland, hill, mountain","MW, RCH",MTF,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
